72;4;2017-10-08 20:17:04;Charging;5.00;Atlantic/Madeira;pt;1109112;414560;1899508;81000;ac;Good;3.79;28.20;0.54;1314536;1260287;disconnected;unknown;lte;disconnected;inout;enabled;-127;-1;0;61;0;0;0;0;1;0;4611;12853;27;1009
73;4;2017-10-08 20:19:02;Charging;6.00;Atlantic/Madeira;pt;1109796;415172;1899508;79836;ac;Good;3.81;27.90;0.36;1314654;1260371;disconnected;unknown;lte;disconnected;inout;enabled;-127;-1;0;61;0;0;0;0;1;0;4611;12853;27;1009
74;4;2017-10-08 20:19:57;Charging;7.00;Atlantic/Madeira;pt;1110596;415372;1899508;79196;ac;Good;3.82;27.80;0.75;1314709;1260417;disconnected;unknown;lte;disconnected;inout;enabled;-127;-1;0;61;0;0;0;0;1;0;4611;12853;27;1009
75;4;2017-10-08 20:21:26;Charging;8.00;Atlantic/Madeira;pt;1111316;415392;1899508;78464;ac;Good;3.82;27.60;0.67;1314798;1260491;disconnected;unknown;lte;disconnected;inout;enabled;-127;-1;0;61;0;0;0;0;1;0;4611;12853;27;1009
76;4;2017-10-08 20:21:42;Charging;9.00;Atlantic/Madeira;pt;1112576;415600;1899508;77012;ac;Good;3.82;27.60;0.67;1314814;1260503;disconnected;unknown;lte;disconnected;inout;enabled;-127;-1;0;61;0;0;0;0;1;0;4611;12853;27;1009
